time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 10:40:00,NBP,NBP01,,,,,(8.266666666666667-3.2666666666666666j),(8.266666666666667-6j),(9.266666666666667-4.266666666666667j)
2022-08-11 10:45:00,NBP,NBP01,,,,,(10.066666666666666-4.6j),(9.2-6.533333333333333j),(10.2-5.8j)
2022-08-11 10:50:00,NBP,NBP01,,,,,(10.933333333333334-5.466666666666667j),(11-6.4j),(10.333333333333334-5.533333333333333j)
2022-08-11 10:55:00,NBP,NBP01,,,,,(9.733333333333333-3.533333333333333j),(9.066666666666666-5.333333333333333j),(9-4.466666666666667j)
2022-08-11 11:00:00,NBP,NBP01,,,,,(10.933333333333334-3.6666666666666665j),(8.866666666666667-5.666666666666667j),(9.8-5.6j)
2022-08-11 11:05:00,NBP,NBP01,,,,,(12.066666666666666-5.2j),(10.6-6.4j),(10.266666666666667-6.133333333333334j)
2022-08-11 11:10:00,NBP,NBP01,,,,,(14.533333333333331-7.466666666666667j),(13.466666666666669-8.2j),(12.733333333333333-7.666666666666667j)
2022-08-11 11:15:00,NBP,NBP01,,,,,(11.133333333333333-3.1333333333333333j),(9.4-5.4j),(10.066666666666666-4.866666666666666j)
2022-08-11 11:20:00,NBP,NBP01,,,,,(11.066666666666666-4j),(9.8-5.733333333333333j),(9.8-5.133333333333334j)
2022-08-11 11:25:00,NBP,NBP01,,,,,(13.866666666666667-5.066666666666666j),(11.466666666666669-7j),(11.866666666666667-6.066666666666666j)
2022-08-11 11:30:00,NBP,NBP01,,,,,(13.133333333333333-4.866666666666666j),(11.2-7j),(11.4-6j)
2022-08-11 11:35:00,NBP,NBP01,,,,,(13.066666666666666-4.533333333333333j),(10.466666666666669-6.866666666666666j),(11.4-5.866666666666666j)
2022-08-11 11:40:00,NBP,NBP01,,,,,(11.266666666666667-3.6j),(9.466666666666669-6.333333333333333j),(10.533333333333331-4.4j)
2022-08-11 11:45:00,NBP,NBP01,,,,,(11.066666666666666-2.7333333333333334j),(9-6.466666666666667j),(11.333333333333334-4j)
2022-08-11 11:50:00,NBP,NBP01,,,,,(12.8-4.6j),(10.266666666666667-7.533333333333333j),(11.666666666666666-5.533333333333333j)
