time,building,gld_object,property,complex_value,double_value
2022-08-10 20:30:00,R1,l131,measured_voltage_C,(-234.61036465932509+406.4448207330974j),N/A
2022-08-10 20:30:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:30:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:30:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:30:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:30:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:30:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:30:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:30:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:30:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:30:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:30:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:30:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:30:00,R1,m_t11,measured_real_energy,N/A,0.7339963459744522
2022-08-10 20:30:00,R1,m_t11,measured_reactive_energy,N/A,0.07863636363636363
2022-08-10 20:30:00,R1,m_t11,measured_power,(440.39780758467134+47.181818181818194j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:30:00,R1,m_t11,measured_reactive_power,N/A,47.181818181818194
2022-08-10 20:30:00,R1,m_t11,measured_voltage_A,(469.2956598437612-0.01121218305649439j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_voltage_B,(-234.6637223426849-406.42059050715983j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_voltage_C,(-234.610364659325+406.4448207330974j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_current_A,(0.17104696857550297-0.10054159888768117j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_current_B,(-0.09623866747092905-0.16667840973748382j),N/A
2022-08-10 20:30:00,R1,m_t11,measured_current_C,(-0.2874046577685782+0.49790696491278824j),N/A
2022-08-10 20:30:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:30:00,R1,m_t11,monthly_energy,N/A,0.0007339963459744522
2022-08-10 20:35:00,R1,n125,voltage_A,(12193.358063383012+0.008310313785984794j),N/A
2022-08-10 20:35:00,R1,n125,voltage_B,(-6096.663749524285-10559.74810265804j),N/A
2022-08-10 20:35:00,R1,n125,voltage_C,(-6096.681493181312+10559.749211190196j),N/A
2022-08-10 20:35:00,R1,n125,current_A,0j,N/A
2022-08-10 20:35:00,R1,n125,current_B,0j,N/A
2022-08-10 20:35:00,R1,n125,current_C,0j,N/A
2022-08-10 20:35:00,R1,n125,power_A,0j,N/A
2022-08-10 20:35:00,R1,n125,power_B,0j,N/A
2022-08-10 20:35:00,R1,n125,power_C,0j,N/A
2022-08-10 20:35:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:35:00,R1,l131,measured_voltage_A,(469.340962743187-0.011211101935897678j),N/A
2022-08-10 20:35:00,R1,l131,measured_voltage_B,(-234.6863722596396-406.4598241035932j),N/A
2022-08-10 20:35:00,R1,l131,measured_voltage_C,(-234.63301972727047+406.48405199088893j),N/A
2022-08-10 20:35:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:35:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:35:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:35:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:35:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:35:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:35:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:35:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:35:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:35:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:35:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:35:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:35:00,R1,m_t11,measured_real_energy,N/A,0.8563290703035276
2022-08-10 20:35:00,R1,m_t11,measured_reactive_energy,N/A,0.09174242424242424
2022-08-10 20:35:00,R1,m_t11,measured_power,(440.39780758467134+47.18181818181819j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:35:00,R1,m_t11,measured_reactive_power,N/A,47.18181818181819
2022-08-10 20:35:00,R1,m_t11,measured_voltage_A,(469.34096274318694-0.011211101935897678j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_voltage_B,(-234.68637225963965-406.4598241035931j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_voltage_C,(-234.63301972727052+406.4840519908889j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_current_A,(0.1710304588166657-0.10053189337224763j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_current_B,(-0.09622937735856507-0.16666232222247865j),N/A
2022-08-10 20:35:00,R1,m_t11,measured_current_C,(-0.28737692528889003+0.4978588997230303j),N/A
