time,building,gld_object,property,complex_value,double_value
2022-08-24 16:45:00,main,msource,measured_current_C,(2.2042705583793185e-13+2.8911058322395504e-14j),N/A
2022-08-24 16:45:00,main,msource,measured_power_A,(686.78058887913+250.80600915185374j),N/A
2022-08-24 16:45:00,main,msource,measured_power_B,(1422.2241970105215+424.8553885565532j),N/A
2022-08-24 16:45:00,main,msource,measured_power_C,(1095.1375507383646+102.8042977413889j),N/A
2022-08-24 16:50:00,main,msource,measured_voltage_A,(12470.562+1.0334193558866054e-13j),N/A
2022-08-24 16:50:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:50:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:50:00,main,msource,measured_current_A,(-1.669451973263499e-13-2.255482121748693e-14j),N/A
2022-08-24 16:50:00,main,msource,measured_current_B,(1.558287299680302e-13+1.964712785302444e-14j),N/A
2022-08-24 16:50:00,main,msource,measured_current_C,(1.6189634292529026e-13+2.1234210994212065e-14j),N/A
2022-08-24 16:50:00,main,msource,measured_power_A,(691.4397704658779+252.27382503815122j),N/A
2022-08-24 16:50:00,main,msource,measured_power_B,(1424.0848911547832+424.80268992980217j),N/A
2022-08-24 16:50:00,main,msource,measured_power_C,(1104.578302532956+103.3302221832069j),N/A
2022-08-24 16:55:00,main,msource,measured_voltage_A,(12470.562+1.0607208804328703e-13j),N/A
2022-08-24 16:55:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:55:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:55:00,main,msource,measured_current_A,(-1.7135566087797946e-13-2.3150688714644013e-14j),N/A
2022-08-24 16:55:00,main,msource,measured_current_B,(1.5994551167141284e-13+2.0166178072364253e-14j),N/A
2022-08-24 16:55:00,main,msource,measured_current_C,(1.6617342265594157e-13+2.1795189777294448e-14j),N/A
2022-08-24 16:55:00,main,msource,measured_power_A,(691.09930474648+251.3259360096841j),N/A
2022-08-24 16:55:00,main,msource,measured_power_B,(1427.9397095292832+423.3554211096272j),N/A
2022-08-24 16:55:00,main,msource,measured_power_C,(1100.4432036840108+103.3753716856109j),N/A
2022-08-24 17:00:00,main,msource,measured_voltage_A,(12470.562+8.36513806796646e-14j),N/A
2022-08-24 17:00:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 17:00:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
