time,building,gld_object,property,complex_value,double_value
2022-08-10 21:50:00,R1,msource,measured_voltage_B,(-6102.059406624319-10569.07692307692j),N/A
2022-08-10 21:50:00,R1,msource,measured_voltage_C,(-6102.059406624318+10569.076923076924j),N/A
2022-08-10 21:50:00,R1,msource,measured_current_A,(4.389948334983812e-12-7.70703207940797e-13j),N/A
2022-08-10 21:50:00,R1,msource,measured_current_B,(1.0818538168205227e-12-1.230295364951859e-12j),N/A
2022-08-10 21:50:00,R1,msource,measured_current_C,(9.296524041555603e-13+1.4204748511204322e-12j),N/A
2022-08-10 21:50:00,R1,msource,measured_power_A,(5.35754510641655e-08+9.405753519461365e-09j),N/A
2022-08-10 21:50:00,R1,msource,measured_power_B,(6.401550090759095e-09-1.8941531614131264e-08j),N/A
2022-08-10 21:50:00,R1,msource,measured_power_C,(9.340313771119739e-09+1.8493389698396225e-08j),N/A
2022-08-10 21:55:00,R1,msource,measured_voltage_A,(12193.72016389478+1.1842628464878683e-12j),N/A
2022-08-10 21:55:00,R1,msource,measured_voltage_B,(-6096.860081947388-10560.071428571428j),N/A
2022-08-10 21:55:00,R1,msource,measured_voltage_C,(-6096.860081947387+10560.07142857143j),N/A
2022-08-10 21:55:00,R1,msource,measured_current_A,(1.1420651452363044e-12-1.1524988934837092e-12j),N/A
2022-08-10 21:55:00,R1,msource,measured_current_B,(-8.665820890917811e-13-1.4682903691445353e-12j),N/A
2022-08-10 21:55:00,R1,msource,measured_current_C,(4.177535593903068e-12+1.8022705366633442e-12j),N/A
2022-08-10 21:55:00,R1,msource,measured_power_A,(1.3926022789949346e-08+1.405324899633873e-08j),N/A
2022-08-10 21:55:00,R1,msource,measured_power_B,(2.0788680922764058e-08+1.9920781918474608e-10j),N/A
2022-08-10 21:55:00,R1,msource,measured_power_C,(-6.437744402607302e-09+5.51032655588686e-08j),N/A
2022-08-10 22:00:00,R1,msource,measured_voltage_A,(12193.72016389478+1.1842628464878683e-12j),N/A
